onset	duration	trial_type	response_time	response_accuracy	trial_no
0.1821	3.354	angry_males	n/a	1	1
5.6015	3.3556	happy_males	n/a	1	2
12.508	3.354	happy_females	n/a	1	3
19.413	3.355	happy_females	n/a	0	4
23.327	3.344	angry_males	n/a	1	5
28.727	3.348	angry_males	n/a	1	6
34.155	3.358	scrambled	n/a	0	7
39.064	3.353	angry_females	n/a	0	8
43.984	3.353	scrambled	n/a	0	9
50.393	3.349	neutral_females	n/a	0	10
57.296	3.352	happy_males	n/a	1	11
62.7	3.352	happy_males	n/a	0	12
66.604	3.351	happy_males	n/a	0	13
71.53	3.346	scrambled	n/a	1	14
75.93	3.349	angry_males	n/a	1	15
82.332	3.352	neutral_females	n/a	1	16
86.733	3.355	happy_females	n/a	1	17
91.139	3.352	neutral_females	n/a	0	18
96.547	3.349	angry_males	n/a	1	19
101.94	3.36	happy_females	n/a	0	20
107.36	3.34	angry_males	n/a	1	21
112.26	3.35	angry_females	n/a	1	22
117.66	3.35	angry_females	n/a	1	23
122.56	3.36	neutral_females	n/a	1	24
128.47	3.35	angry_females	n/a	1	25
134.87	3.36	angry_females	n/a	0	26
140.78	3.35	happy_females	n/a	0	27
145.7	3.35	scrambled	n/a	1	28
150.61	3.35	angry_males	n/a	1	29
157.52	3.36	scrambled	n/a	1	30
163.43	3.35	angry_males	n/a	0	31
167.33	3.35	neutral_females	n/a	1	32
172.24	3.35	happy_males	n/a	1	33
176.14	3.35	happy_males	n/a	1	34
182.55	3.35	neutral_females	n/a	0	35
188.47	3.35	scrambled	n/a	0	36
192.37	3.35	neutral_females	n/a	0	37
199.27	3.36	angry_females	n/a	1	38
205.68	3.35	neutral_females	n/a	0	39
210.08	3.36	neutral_females	n/a	0	40
215.99	3.35	neutral_females	n/a	0	41
220.89	3.35	happy_females	n/a	1	42
226.8	3.35	happy_males	n/a	1	43
230.7	3.35	neutral_females	n/a	0	44
235.6	3.36	angry_females	n/a	0	45
239.51	3.35	neutral_females	n/a	0	46
246.41	3.35	neutral_females	n/a	1	47
251.84	3.35	scrambled	n/a	1	48
258.24	3.35	angry_males	n/a	1	49
262.64	3.35	happy_males	n/a	1	50
269.55	3.35	angry_males	n/a	0	51
276.47	3.35	scrambled	n/a	0	52
280.39	3.35	scrambled	n/a	0	53
285.8	3.35	angry_males	1.7637	0	54
290.7	3.35	happy_males	n/a	0	55
297.1	3.35	happy_females	n/a	0	56
301.01	3.35	angry_females	n/a	0	57
306.93	3.35	scrambled	n/a	0	58
313.83	3.35	happy_females	n/a	0	59
320.76	3.35	scrambled	n/a	1	60
325.66	3.35	neutral_females	n/a	1	61
331.58	3.35	scrambled	n/a	0	62
337.49	3.35	angry_males	n/a	1	63
342.39	3.35	neutral_females	n/a	0	64
347.79	3.35	happy_males	n/a	1	65
352.2	3.35	angry_females	n/a	0	66
356.6	3.35	angry_males	n/a	0	67
363.0	3.36	happy_females	n/a	1	68
367.91	3.35	angry_females	n/a	0	69
371.82	3.34	angry_males	n/a	1	70
376.23	3.35	scrambled	n/a	0	71
382.14	3.35	happy_males	n/a	0	72
388.54	3.35	happy_females	n/a	1	73
392.96	3.35	scrambled	n/a	0	74
398.37	3.35	angry_females	n/a	0	75
403.27	3.35	happy_males	n/a	1	76
407.67	3.36	happy_females	n/a	0	77
414.58	3.35	neutral_females	n/a	1	78
419.98	3.35	neutral_females	n/a	1	79
424.39	3.35	neutral_females	n/a	1	80
430.3	3.34	angry_males	n/a	1	81
435.7	3.35	angry_males	n/a	1	82
442.1	3.35	happy_males	n/a	1	83
446.04	3.35	angry_males	n/a	0	84
451.94	3.35	neutral_females	n/a	1	85
458.35	3.35	angry_males	n/a	0	86
462.75	3.35	angry_females	n/a	1	87
469.16	3.35	angry_females	n/a	1	88
475.08	3.35	scrambled	n/a	0	89
478.98	3.35	angry_females	n/a	0	90
484.39	3.35	angry_females	n/a	1	91
488.79	3.35	happy_females	n/a	1	92
492.69	3.35	happy_males	n/a	0	93
499.12	3.34	scrambled	n/a	0	94
506.02	3.35	neutral_females	n/a	1	95
510.92	3.35	angry_females	n/a	1	96
514.83	3.35	angry_females	n/a	0	97
518.73	3.35	happy_females	n/a	0	98
525.63	3.36	happy_females	n/a	1	99
532.56	3.35	scrambled	n/a	0	100
538.96	3.35	angry_females	n/a	0	101
545.39	3.34	scrambled	n/a	1	102
552.29	3.35	neutral_females	n/a	1	103
558.19	3.35	happy_females	n/a	0	104
562.6	3.35	angry_females	n/a	0	105
567.0	3.35	happy_males	n/a	1	106
571.41	3.34	happy_males	n/a	0	107
577.31	3.35	happy_males	n/a	0	108
